,status,cpc,date,ts_clicks,tr_clicks,tr_conversions,impressions,lp_clicks,cost,tr_revenue,TR.NET,TR.ROI,LP.CTR,CTR,Status_Algo,Reason,Coeff_Performance,Bid_suggestion,EPC
48120,RUNNING,0.07,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48121,RUNNING,0.08,11/16/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48122,RUNNING,0.08,11/16/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48123,RUNNING,0.73,11/13/2019,0,0,0,495,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48124,RUNNING,0.07,11/13/2019,0,0,0,64,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48125,RUNNING,0.73,11/13/2019,0,0,0,2050,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48126,RUNNING,0.07,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48127,RUNNING,0.05,11/13/2019,0,0,0,60,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48128,RUNNING,0.015,11/20/2019,0,0,0,106,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48129,RUNNING,0.65,11/13/2019,0,0,0,125,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48130,RUNNING,0.65,11/13/2019,0,0,0,1702,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48131,RUNNING,0.07,11/13/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48132,RUNNING,0.08,11/16/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48133,RUNNING,0.08,11/16/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48134,RUNNING,0.353,11/15/2019,0,0,0,431,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48135,RUNNING,0.08,11/16/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48136,RUNNING,0.005,11/22/2019,0,0,0,28,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48137,RUNNING,0.06,11/13/2019,0,0,0,284,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48138,RUNNING,0.01,11/13/2019,0,0,0,61,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48139,RUNNING,0.07,11/13/2019,0,0,0,61,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48140,RUNNING,0.06,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48141,RUNNING,0.001,11/13/2019,0,0,0,141,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48142,RUNNING,0.07,11/13/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48143,RUNNING,0.07,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48144,RUNNING,0.01,11/13/2019,0,0,0,118,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48145,RUNNING,0.07,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48146,RUNNING,0.044,11/15/2019,0,0,0,10,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48147,RUNNING,0.027,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48148,RUNNING,0.011,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48149,RUNNING,0.07,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48150,RUNNING,0.075,11/13/2019,0,0,0,199,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48151,RUNNING,0.044,11/15/2019,0,0,0,24,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48152,RUNNING,0.044,11/15/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48153,RUNNING,0.044,11/15/2019,0,0,0,176,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48154,RUNNING,0.017,11/13/2019,0,0,0,76,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48155,RUNNING,0.23,11/20/2019,0,0,0,26,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48156,RUNNING,0.017,11/13/2019,0,0,0,35,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48157,RUNNING,0.075,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48158,RUNNING,0.021,11/13/2019,0,0,0,37,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48159,RUNNING,0.021,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48160,RUNNING,0.08,11/16/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48161,RUNNING,0.021,11/13/2019,0,0,0,38,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48162,RUNNING,0.015,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48163,RUNNING,0.021,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48164,RUNNING,0.07,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48165,RUNNING,0.075,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48166,RUNNING,0.021,11/13/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48167,RUNNING,0.07,11/13/2019,0,0,0,87,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48168,RUNNING,0.06,11/13/2019,0,0,0,1556,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48169,RUNNING,0.03,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48170,RUNNING,0.011,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48171,RUNNING,0.02,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48172,RUNNING,0.01,11/13/2019,0,0,0,53,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48173,RUNNING,0.01,11/13/2019,0,0,0,132,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48174,RUNNING,0.04,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48175,RUNNING,0.011,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48176,RUNNING,0.011,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48177,RUNNING,0.011,11/13/2019,0,0,0,45,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48178,RUNNING,0.011,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48179,RUNNING,0.01,11/13/2019,0,0,0,38,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48180,RUNNING,0.02,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48181,RUNNING,0.011,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48182,RUNNING,0.33,11/18/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48183,RUNNING,0.03,11/13/2019,0,0,0,30,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48184,RUNNING,0.08,11/16/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48185,RUNNING,0.08,11/16/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48186,RUNNING,0.23,11/20/2019,0,0,0,94,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48187,RUNNING,0.04,11/13/2019,0,0,0,18,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48188,RUNNING,0.02,11/13/2019,0,0,0,37,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48189,RUNNING,0.011,11/13/2019,0,0,0,675,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48190,RUNNING,0.001,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48191,RUNNING,0.04,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48192,RUNNING,0.01,11/13/2019,0,0,0,104,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48193,RUNNING,0.014,11/13/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48194,RUNNING,0.3,11/15/2019,0,0,0,31,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48195,RUNNING,0.3,11/20/2019,1,1,0,0,0,0,0,0,0,0,1,RUNNING,NED,1,No Sugg,0
48196,RUNNING,0.03,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48197,RUNNING,0.011,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48198,RUNNING,0.011,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48199,RUNNING,0.011,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48200,RUNNING,0.04,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48201,RUNNING,0.01,11/13/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48202,RUNNING,0.03,11/13/2019,0,0,0,102,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48203,RUNNING,0.07,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48204,RUNNING,0.036,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48205,RUNNING,0.01,11/13/2019,0,0,0,217,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48206,RUNNING,0.08,11/16/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48207,RUNNING,0.08,11/16/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48208,RUNNING,0.044,11/15/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48209,RUNNING,0.044,11/15/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48210,RUNNING,0.04,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48211,RUNNING,0.044,11/15/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48212,RUNNING,0.01,11/13/2019,0,0,0,36,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48213,RUNNING,0.03,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48214,RUNNING,0.08,11/16/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48215,RUNNING,0.07,11/13/2019,0,2,0,337,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48216,RUNNING,0.07,11/13/2019,0,0,0,51,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48217,RUNNING,0.752,11/15/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48218,RUNNING,0.33,11/18/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48219,RUNNING,0.09,11/13/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48220,RUNNING,0.07,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48221,RUNNING,0.08,11/16/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48222,RUNNING,NA,11/13/2019,0,0,0,6,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48223,RUNNING,0.035,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48224,RUNNING,0.08,11/16/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48225,RUNNING,0.07,11/13/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48226,RUNNING,0.044,11/15/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48227,RUNNING,0.08,11/16/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48228,RUNNING,0.007,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48229,RUNNING,NA,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48230,RUNNING,0.01,11/13/2019,0,0,0,48,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48231,RUNNING,0.006,11/13/2019,0,0,0,17,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48232,RUNNING,0.01,11/13/2019,0,0,0,184,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48233,RUNNING,0.075,11/13/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48234,RUNNING,0.07,11/13/2019,0,0,0,111,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48235,RUNNING,0.04,11/13/2019,0,1,0,50,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48236,RUNNING,0.044,11/15/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48237,RUNNING,0.021,11/13/2019,0,0,0,41,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48238,RUNNING,0.08,11/16/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48239,RUNNING,0.07,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48240,RUNNING,0.021,11/13/2019,0,0,0,43,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48241,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48242,RUNNING,0.011,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48243,RUNNING,0.006,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48244,RUNNING,0.006,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48245,RUNNING,0.752,11/15/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48246,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48247,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48248,RUNNING,NA,11/13/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48249,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48250,RUNNING,0.006,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48251,RUNNING,0.006,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48252,RUNNING,0.006,11/13/2019,0,0,0,28,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48253,RUNNING,0.02,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48254,RUNNING,0.006,11/13/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48255,RUNNING,0.011,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48256,RUNNING,0.006,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48257,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48258,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48259,RUNNING,0.011,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48260,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48261,RUNNING,NA,11/13/2019,0,0,0,8,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48262,RUNNING,NA,11/13/2019,0,0,0,6,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48263,RUNNING,0.006,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48264,RUNNING,0.011,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48265,RUNNING,NA,11/13/2019,0,0,0,7,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48266,RUNNING,0.33,11/18/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48267,RUNNING,0.006,11/13/2019,0,0,0,29,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48268,RUNNING,NA,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48269,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48270,RUNNING,NA,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48271,RUNNING,0.006,11/13/2019,0,0,0,16,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48272,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48273,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48274,RUNNING,NA,11/13/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48275,RUNNING,0.013,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48276,RUNNING,NA,11/13/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48277,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48278,RUNNING,0.035,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48279,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48280,RUNNING,NA,11/13/2019,0,0,0,7,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48281,RUNNING,0.044,11/15/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48282,RUNNING,0.03,11/13/2019,0,0,0,107,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48283,RUNNING,0.02,11/13/2019,0,0,0,35,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48284,RUNNING,0.035,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48285,RUNNING,0.02,11/13/2019,0,0,0,21,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48286,RUNNING,0.035,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48287,RUNNING,NA,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48288,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48289,RUNNING,0.04,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48290,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48291,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48292,RUNNING,0.035,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48293,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48294,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48295,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48296,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48297,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48298,RUNNING,0.02,11/13/2019,0,0,0,37,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48299,RUNNING,0.02,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48300,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48301,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48302,RUNNING,0.03,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48303,RUNNING,0.06,11/13/2019,0,0,0,15,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48304,RUNNING,0.08,11/16/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48305,RUNNING,NA,11/13/2019,0,0,0,20,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48306,RUNNING,NA,11/13/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48307,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48308,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48309,RUNNING,0.08,11/16/2019,0,0,0,33,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48310,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48311,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48312,RUNNING,NA,11/13/2019,0,0,0,4,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48313,RUNNING,NA,11/13/2019,0,0,0,71,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48314,RUNNING,0.08,11/16/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48315,RUNNING,0.07,11/13/2019,0,0,0,71,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48316,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48317,RUNNING,NA,11/13/2019,0,0,0,2,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48318,RUNNING,0.07,11/13/2019,0,0,0,22,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48319,RUNNING,0.07,11/13/2019,0,0,0,49,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48320,RUNNING,0.07,11/13/2019,0,3,0,153,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48321,RUNNING,0.07,11/13/2019,0,0,0,104,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48322,RUNNING,0.289,11/20/2019,0,0,0,71,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48323,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48324,RUNNING,0.02,11/13/2019,0,0,0,11,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48325,RUNNING,0.3,11/15/2019,0,0,0,23,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48326,RUNNING,0.012,11/13/2019,0,0,0,45,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48327,RUNNING,NA,11/13/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48328,RUNNING,NA,11/13/2019,0,0,0,70,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48329,RUNNING,NA,11/13/2019,0,0,0,3,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48330,RUNNING,0.012,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48331,RUNNING,NA,11/13/2019,0,0,0,45,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48332,RUNNING,0.012,11/13/2019,0,0,0,19,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48333,RUNNING,0.011,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48334,RUNNING,NA,11/13/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48335,RUNNING,NA,11/13/2019,0,0,0,44,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48336,RUNNING,0.012,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48337,RUNNING,NA,11/13/2019,0,0,0,6,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48338,PAUSED,0.071,11/15/2019,0,0,0,27,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48339,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48340,RUNNING,0.02,11/13/2019,0,0,0,12,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48341,RUNNING,NA,11/13/2019,0,0,0,1,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48342,RUNNING,0.012,11/13/2019,0,0,0,13,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48343,RUNNING,NA,11/13/2019,0,0,0,6,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48344,RUNNING,NA,11/13/2019,0,0,0,5,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48345,RUNNING,0.03,11/24/2019,0,0,0,84,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48346,RUNNING,NA,11/13/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
48347,PAUSED,0.08,11/16/2019,0,0,0,14,0,0,0,0,0,0,0,RUNNING,NED,1,No Sugg,0
